,Time,SV,Latitude,Longitude,Altitude,Speed,Acceleration
46072,1.7327269315719604,0.0,44.2763901,-94.0875872,420.50300000000004,0.00023228809576973148,-4.5669470547350344e-05
46073,1.765929937362671,0.0,44.2763921,-94.0875946,420.51599999999996,0.00023078100324166892,2.2270957194790096e-05
46074,1.7993459701538086,0.0,44.2763939,-94.087602,420.526,0.000231515944829097,-0.00013286896785092166
46075,1.832732915878296,0.0,44.2763958,-94.0876094,420.535,0.00022713126889001658,8.946541467156047e-05
46076,1.8660579919815063,0.0,44.2763975,-94.0876167,420.542,0.00023008362757417808,-0.00010970977677878064
46077,1.8992609977722168,0.0,44.2763992,-94.0876241,420.548,0.00022646320494047831,-1.134995401535886e-11
46078,1.9325859546661377,0.0,44.2764008,-94.0876314,420.55300000000005,0.00022646320456592983,3.9472455589268303
46079,1.9659109115600586,0.0,44.2764024,-94.0876387,420.556,0.13048556664915134,-3.9506077830211193
53598,252.49624598026276,0.0,44.2751081,-94.0917456,417.85699999999997,0.00011550980945439356,-9.153486259994883e-05
53599,252.52963197231293,0.0,44.2751078,-94.0917494,417.83,0.00011248915898859525,-1.3534070667495445e-11
53600,252.5630179643631,0.0,44.2751075,-94.0917531,417.801,0.00011248915854197092,-9.151869468951183e-05
53601,252.5962519645691,0.0,44.2751072,-94.0917568,417.772,0.00010946904161721703,-8.236490132510379e-05
53602,252.62963795661926,0.0,44.2751069,-94.0917604,417.74199999999996,0.0001067509998734886,-9.121620318126426e-05
53603,252.66296291351318,0.0,44.2751065,-94.0917639,417.71,0.00010374086516850688,0.00010292503261127058
53604,252.69619691371918,0.0,44.2751061,-94.0917673,417.67699999999996,0.00010713739124467881,0.6589654379808022
53605,252.72955298423767,0.0,44.2751056,-94.0917708,417.663,0.02185299684461115,-0.6599090070138137
54086,268.7564079761505,0.0,44.2749103,-94.0910766,418.398,7.599961315529869e-05,-5.498659086904078e-06
54087,268.7894889116287,0.0,44.2749105,-94.0910741,418.38199999999995,7.581815740543085e-05,1.3039026008951769e-11
54088,268.82290601730347,0.0,44.2749106,-94.0910716,418.36699999999996,7.581815783571871e-05,-1.3039026008951769e-11
54089,268.85629200935364,0.0,44.2749107,-94.0910691,418.353,7.581815740543085e-05,9.1756817151448e-05
54090,268.88952600955963,0.0,44.2749108,-94.0910666,418.338,7.884613237142863e-05,-9.175680411242199e-05
54091,268.92288196086884,0.0,44.2749109,-94.091064,418.32300000000004,7.581815783571871e-05,0.0002883621205220053
54092,268.95620691776276,0.0,44.274911,-94.0910615,418.306,8.533410781294488e-05,-0.00019660531640958333
54093,268.98953199386597,0.0,44.2749113,-94.0910587,418.338,7.884613237142863e-05,-9.175680411242199e-05
54094,269.02291798591614,0.0,44.2749114,-94.0910561,418.32199999999995,7.581815783571871e-05,9.175680411242199e-05
54095,269.05612099170685,0.0,44.2749115,-94.0910536,418.305,7.884613237142863e-05,-9.359263045825382e-05
54096,269.0894159078598,0.0,44.2749116,-94.091051,418.288,7.575757556630626e-05,9.359263020748813e-05
54097,269.12280201911926,0.0,44.2749116,-94.0910485,418.27099999999996,7.884613236315337e-05,2.507656954298698e-13
54098,269.15615797042847,0.0,44.2749117,-94.0910459,418.255,7.884613237142863e-05,0.00047067027847249774
54099,269.18939197063446,0.0,44.2749118,-94.0910433,418.23800000000006,9.437825156102106e-05,-0.0004724355498277375
54100,269.2227169275284,0.0,44.2749121,-94.0910402,418.24800000000005,7.878787841670572e-05,1.7652713552397222e-06
54101,269.2560729980469,0.0,44.2749121,-94.0910376,418.231,7.884613237142863e-05,-1.7652583057860704e-06
54102,269.2893979549408,0.0,44.2749122,-94.091035,418.214,7.87878788473377e-05,1.7652580550203748e-06
54103,269.32278394699097,0.0,44.2749122,-94.0910324,418.19599999999997,7.884613236315337e-05,2.507656954298698e-13
54104,269.35601794719696,0.0,44.2749123,-94.0910298,418.17900000000003,7.884613237142863e-05,9.006210079722803e-05
54105,269.38937294483185,0.0,44.2749124,-94.0910272,418.162,8.181818169773716e-05,-9.18273591030141e-05
54106,269.42260694503784,0.0,44.2749124,-94.0910245,418.147,7.87878788473377e-05,0.0006649715604537988
54107,269.45596301555634,0.0,44.2749124,-94.0910219,418.13199999999995,0.00010073194034231306,-0.0005731442013507847
54108,269.4893180131912,0.0,44.2749128,-94.0910186,418.125,8.181818169773716e-05,1.6999237871904666e-06
54109,269.52264392375946,0.0,44.2749128,-94.0910159,418.11,8.187427918271445e-05,-9.352728289020456e-05
54110,269.55587697029114,0.0,44.2749129,-94.0910132,418.095,7.87878788473377e-05,9.352729617220849e-05
54111,269.5892629623413,0.0,44.2749129,-94.0910106,418.08099999999996,8.187427962102057e-05,-9.352730922166215e-05
54112,269.62258899211884,0.0,44.274913,-94.0910079,418.069,7.878787841670572e-05,9.352730922166215e-05
54113,269.6558829545975,0.0,44.274913,-94.0910053,418.059,8.187427962102057e-05,0.0006532216741056507
54114,269.6892999410629,0.0,44.2749131,-94.0910026,418.05199999999996,0.00010343059486650705,2.1264983966581736
54115,269.7225339412689,0.0,44.2749134,-94.0909992,418.039,0.07027787768458624,-2.127669612269642
58610,419.49438393116,0.0,44.2734908,-94.0928308,357.546,6.478047968804474e-05,3.967780357087162e-12
58611,419.5275869369507,0.0,44.2734887,-94.0928312,357.55400000000003,6.478047981898149e-05,-3.967780357087162e-12
58612,419.56100392341614,0.0,44.2734866,-94.0928316,357.56199999999995,6.478047968804474e-05,6.40949071424443e-12
58613,419.59423792362213,0.0,44.2734845,-94.092832,357.56699999999995,6.478047989955793e-05,-8.851201071401698e-12
58614,419.6275939941406,0.0,44.2734824,-94.0928324,357.57199999999995,6.47804796074683e-05,-0.00010595131674158357
58615,419.6608579158783,0.0,44.2734803,-94.0928328,357.57599999999996,6.128408615499604e-05,0.00010595132559278463
58616,419.6941519975662,0.0,44.2734783,-94.0928331,357.579,6.478047989955793e-05,-2.594447139976716e-05
58617,419.7275689840317,0.0,44.2734762,-94.0928335,357.58099999999996,6.392431234336562e-05,-6.418227636476619e-05
58618,419.7608939409256,0.0,44.2734741,-94.0928337,357.57099999999997,6.180629722332833e-05,9.012673891333228e-05
58619,419.79415798187256,0.0,44.2734721,-94.0928341,357.57199999999995,6.47804796074683e-05,-9.012673891333228e-05
58620,419.82751393318176,0.0,44.27347,-94.0928345,357.57300000000004,6.180629722332833e-05,0.0
58621,419.860839009285,0.0,44.273468,-94.0928349,357.57300000000004,6.180629722332833e-05,-2.5592083035045375e-12
58622,419.8942559957504,0.0,44.273466,-94.0928353,357.57199999999995,6.180629713887446e-05,9.012674391425094e-05
58623,419.9275509119034,0.0,44.273464,-94.0928357,357.57,6.478047968804474e-05,6.40949071424443e-12
58624,419.9608449935913,0.0,44.2734619,-94.0928361,357.566,6.478047989955793e-05,-9.012675672176241e-05
58625,419.9941099882126,0.0,44.2734598,-94.0928365,357.574,6.180629692773977e-05,2.0151529735329906e-05
58626,420.0275260210037,0.0,44.2734578,-94.0928369,357.56699999999995,6.247129740900566e-05,-2.0151520778100843e-05
58627,420.06085193157196,0.0,44.2734558,-94.0928374,357.559,6.180629722332833e-05,2.0151520778100843e-05
58628,420.09408497810364,0.0,44.2734538,-94.0928378,357.548,6.247129740900566e-05,-6.329914792293046e-12
58629,420.1273800134659,0.0,44.2734518,-94.0928383,357.536,6.247129720011847e-05,-2.015151444818605e-05
58630,420.16076600551605,0.0,44.2734498,-94.0928388,357.519,6.180629722332833e-05,-6.87966367255864e-05
58631,420.1940299272537,0.0,44.2734478,-94.0928392,357.5,5.953600821138398e-05,0.00014383110030579546
58632,420.22735500335693,0.0,44.2734459,-94.0928397,357.47900000000004,6.428243452147523e-05,-5.488294280210823e-05
58633,420.2606499195099,0.0,44.2734438,-94.09284,357.48800000000006,6.247129740900566e-05,-8.894815418268871e-05
58634,420.29391396045685,0.0,44.2734418,-94.0928405,357.472,5.953600832097693e-05,8.894815418268871e-05
58635,420.3273619413376,0.0,44.2734399,-94.092841,357.457,6.247129740900566e-05,-8.894815750368725e-05
58636,420.3607169389725,0.0,44.2734379,-94.0928415,357.44,5.953600821138398e-05,-6.309896888318251e-12
58637,420.3939199447632,0.0,44.273436,-94.092842,357.421,5.953600800315738e-05,8.894816381358413e-05
58638,420.4272760152817,0.0,44.2734341,-94.0928425,357.399,6.247129740900566e-05,0.0
58639,420.46066200733185,0.0,44.2734321,-94.092843,357.37699999999995,6.247129740900566e-05,-8.894815750368725e-05
58640,420.4938659667969,0.0,44.2734301,-94.0928435,357.402,5.953600821138398e-05,0.0
58641,420.52722096443176,0.0,44.2734282,-94.092844,357.38300000000004,5.953600821138398e-05,-6.309896888318251e-12
58642,420.56057691574097,0.0,44.2734263,-94.0928445,357.36400000000003,5.953600800315738e-05,6.309896888318251e-12
58643,420.5938409566879,0.0,44.2734244,-94.092845,357.347,5.953600821138398e-05,0.0
58644,420.6272269487381,0.0,44.2734225,-94.0928455,357.333,5.953600821138398e-05,0.0
58645,420.6605830192566,0.0,44.2734206,-94.092846,357.32199999999995,5.953600821138398e-05,3.320998524384332e-12
58646,420.693785905838,0.0,44.2734187,-94.0928465,357.314,5.953600832097693e-05,-2.1156558121037947e-05
58647,420.72723293304443,0.0,44.2734168,-94.092847,357.306,5.883784190298268e-05,2.1156554800039425e-05
58648,420.7606199979782,0.0,44.2734149,-94.0928474,357.325,5.953600821138398e-05,-8.864472209149958e-05
58649,420.79376196861267,0.0,44.273413,-94.0928479,357.314,5.6610732382364493e-05,8.86447254124981e-05
58650,420.82711696624756,0.0,44.2734112,-94.0928484,357.30300000000005,5.953600832097693e-05,-9.630895412702583e-12
58651,420.8604120016098,0.0,44.2734093,-94.0928489,357.291,5.953600800315738e-05,-2.1156548490142535e-05
58652,420.89379799366,0.0,44.2734074,-94.0928494,357.28,5.883784190298268e-05,-6.748816729146015e-05
58653,420.9272459745407,0.0,44.2734055,-94.0928498,357.27099999999996,5.6610732382364493e-05,-0.0001302906437477379
58654,420.9603569507599,0.0,44.2734037,-94.0928503,357.26199999999994,5.231114113868914e-05,0.00021893535952934056
58655,420.99374294281006,0.0,44.273402,-94.0928506,357.231,5.953600800315738e-05,-8.864470949491162e-05
58656,421.02697694301605,0.0,44.2734001,-94.0928511,357.218,5.66107325898253e-05,8.864470949491162e-05
58657,421.0603629350662,0.0,44.2733983,-94.0928516,357.204,5.953600800315738e-05,-8.864471578160269e-05
58658,421.0935969352722,0.0,44.2733964,-94.0928521,357.19,5.6610732382364493e-05,8.864472209149958e-05
58659,421.12704396247864,0.0,44.2733946,-94.0928526,357.175,5.953600821138398e-05,-8.864472209149958e-05
58660,421.16027796268463,0.0,44.2733927,-94.0928531,357.16,5.6610732382364493e-05,0.0
58661,421.1936639547348,0.0,44.2733909,-94.0928536,357.145,5.6610732382364493e-05,-8.829168859650328e-05
58662,421.22692799568176,0.0,44.2733891,-94.0928541,357.13,5.3697106658679885e-05,8.829168859650328e-05
58663,421.2602529525757,0.0,44.2733874,-94.0928546,357.102,5.6610732382364493e-05,0.0
58664,421.2937009334564,0.0,44.2733856,-94.0928551,357.087,5.6610732382364493e-05,3.49260616745013e-12
58665,421.3269649744034,0.0,44.2733838,-94.0928556,357.07199999999995,5.66107324976205e-05,-3.49260616745013e-12
58666,421.3601989746094,0.0,44.273382,-94.0928561,357.056,5.6610732382364493e-05,0.0
58667,421.39355397224426,0.0,44.2733802,-94.0928566,357.04,5.6610732382364493e-05,0.0
58668,421.4268789291382,0.0,44.2733784,-94.0928571,357.024,5.6610732382364493e-05,0.0
58669,421.4601129293442,0.0,44.2733766,-94.0928576,357.00800000000004,5.6610732382364493e-05,2.6824999944483446e-05
58670,421.49352991580963,0.0,44.2733748,-94.0928581,356.98400000000004,5.749595738053245e-05,-2.682499645187728e-05
58671,421.52685499191284,0.0,44.273373,-94.0928587,356.965,5.66107324976205e-05,2.682499645187728e-05
58672,421.56017994880676,0.0,44.2733712,-94.0928592,356.945,5.749595738053245e-05,4.126599342709325e-12
58673,421.593474984169,0.0,44.2733694,-94.0928598,356.925,5.7495957516710225e-05,-2.682500407108279e-05
58674,421.6267999410629,0.0,44.2733676,-94.0928604,356.904,5.6610732382364493e-05,2.6824999944483446e-05
58675,421.66012501716614,0.0,44.2733658,-94.0928609,356.88300000000004,5.749595738053245e-05,-0.00011511669480058443
58676,421.6932979822159,0.0,44.273364,-94.0928615,356.86199999999997,5.369710645211316e-05,8.829169485610099e-05
58677,421.7267450094223,0.0,44.2733623,-94.092862,356.844,5.6610732382364493e-05,-8.829168859650328e-05
58678,421.7600699663162,0.0,44.2733605,-94.0928625,356.84,5.3697106658679885e-05,8.829169208910944e-05
58679,421.79339599609375,0.0,44.2733588,-94.092863,356.829,5.66107324976205e-05,-2.226380468893122e-05
58680,421.8266599178314,0.0,44.273357,-94.0928635,356.82,5.587602694288577e-05,2.2263801196325054e-05
58681,421.8601369857788,0.0,44.2733552,-94.0928639,356.811,5.6610732382364493e-05,-2.2263798365501106e-05
58682,421.89330995082855,0.0,44.2733534,-94.0928644,356.80400000000003,5.587602703630296e-05,0.0
58683,421.9266349077225,0.0,44.2733516,-94.0928648,356.79699999999997,5.587602703630296e-05,-0.00017875725142717846
58684,421.9599599838257,0.0,44.2733498,-94.0928652,356.791,4.997703773920607e-05,0.00017875725142717846
58685,421.99334692955017,0.0,44.2733482,-94.0928656,356.796,5.587602703630296e-05,8.975196834528551e-05
58686,422.0266410112381,0.0,44.2733464,-94.092866,356.798,5.883784199169738e-05,-0.00010727275253057592
58687,422.0598750114441,0.0,44.2733445,-94.0928664,356.80199999999996,5.529784115818837e-05,1.7520784185290415e-05
58688,422.0932309627533,0.0,44.2733427,-94.0928667,356.806,5.587602703630296e-05,7.312168437482021e-05
58689,422.12661695480347,0.0,44.2733409,-94.0928671,356.80800000000005,5.8289042620672024e-05,-1.1975287328556513e-05
58690,422.1598809957504,0.0,44.273339,-94.0928674,356.81,5.789385813882966e-05,-7.866718123155411e-05
58691,422.19323694705963,0.0,44.2733371,-94.0928676,356.81300000000005,5.529784115818837e-05,9.064246856011062e-05
58692,422.22656190395355,0.0,44.2733353,-94.0928679,356.816,5.8289042620672024e-05,0.05106321793451714
58693,422.2598569393158,0.0,44.2733334,-94.0928682,356.819,0.0017433752344597376,-0.050999905283724514
58723,423.2594289779663,0.0,44.2732759,-94.0928663,356.844,6.037836009682849e-05,-2.5525814710439767e-05
58724,423.2927849292755,0.0,44.273274,-94.0928657,356.852,5.953600821138398e-05,2.5525818640039574e-05
58725,423.3261100053787,0.0,44.2732721,-94.0928652,356.855,6.0378360226505285e-05,-2.5525818640039574e-05
58726,423.35931396484375,0.0,44.2732702,-94.0928646,356.852,5.953600821138398e-05,5.524095809013804e-05
58727,423.3928519487381,0.0,44.2732683,-94.0928641,356.847,6.135895982835853e-05,-6.1224325831385316e-12
58728,423.4260549545288,0.0,44.2732664,-94.0928634,356.842,6.135895962631826e-05,0.00028240137000556535
58729,423.4594420194626,0.0,44.2732645,-94.0928627,356.838,7.067820483650192e-05,-0.0003329744733489802
58730,423.49270594120026,0.0,44.2732625,-94.0928615,356.81699999999995,5.969004721598557e-05,0.0001217704759392888
58731,423.52590894699097,0.0,44.2732607,-94.0928607,356.819,6.37084729219821e-05,-3.97186223140921e-05
58732,423.5592039823532,0.0,44.2732588,-94.0928598,356.824,6.239775838561706e-05,0.0001251825683499952
58733,423.59274196624756,0.0,44.273257,-94.0928588,356.832,6.65287831411669e-05,-7.892335843703533e-05
58734,423.6260370016098,0.0,44.2732551,-94.0928577,356.839,6.392431231274474e-05,7.892335843703533e-05
58735,423.6592400074005,0.0,44.2732533,-94.0928566,356.843,6.65287831411669e-05,-2.949410350615525e-05
58736,423.69253492355347,0.0,44.2732514,-94.0928555,356.841,6.555547772546378e-05,1.257096077540257
58737,423.7258299589157,0.0,44.2732496,-94.0928543,356.832,0.04154972603655395,-1.2549249464174868
59323,443.251158952713,0.0,44.2728113,-94.0915551,357.474,0.0001372028047768904,1.1139789073592489e-05
59324,443.28457593917847,0.0,44.2728118,-94.0915506,357.49,0.00013757041781631895,9.103912845288255e-05
59325,443.3179010152817,0.0,44.2728124,-94.0915461,357.506,0.00014057470905526407,0.00010365138170008328
59326,443.35113501548767,0.0,44.272813,-94.0915415,357.522,0.00014399520465136682,0.0
59327,443.3844909667969,0.0,44.2728137,-94.0915368,357.539,0.00014399520465136682,-1.2907085996847823e-11
59328,443.41784596443176,0.0,44.2728144,-94.0915321,357.556,0.00014399520422543298,5.034602515733268
59329,443.45107996463776,0.0,44.2728151,-94.0915274,357.57300000000004,0.16628587822342328,-5.0302230964270205
60133,470.2400509119034,0.0,44.2780898,-94.0930405,355.531,0.0002885160413316063,-5.223738068692625e-05
60134,470.27358996868134,0.0,44.2780989,-94.0930433,355.51300000000003,0.00028679220776893776,-4.8649470115777756e-05
60135,470.3067319393158,0.0,44.278108,-94.0930459,355.494,0.0002851867752551171,-2.2960111628169003e-05
60136,470.340057015419,0.0,44.2781171,-94.0930483,355.475,0.0002844290915713875,4.634593894650794e-05
60137,470.37347400188446,0.0,44.2781262,-94.0930506,355.457,0.0002859585075566223,-0.00012892097806333185
60138,470.4066460132599,0.0,44.2781354,-94.0930527,355.439,0.0002817041152805323,-1.829373996222467e-05
60139,470.4400939941406,0.0,44.2781445,-94.0930546,355.42199999999997,0.0002811004218617789,0.0006392545056314802
60140,470.47338795661926,0.0,44.2781536,-94.0930564,355.407,0.00030219582054761776,-0.0006254069867521985
60141,470.5068349838257,0.0,44.2781635,-94.0930576,355.31,0.0002815573899847952,-0.0001034104631916742
60142,470.5399469137192,0.0,44.2781727,-94.0930589,355.29400000000004,0.00027814484469946996,-2.2038295193883072e-05
60143,470.57333290576935,0.0,44.2781818,-94.0930601,355.279,0.0002774175809580718,-1.807439760490336e-05
60144,470.60665798187256,0.0,44.2781909,-94.0930611,355.26599999999996,0.00027682112583711,-7.542502750879655e-06
60145,470.63992297649384,0.0,44.2782,-94.0930619,355.255,0.000276572223246331,-0.00010376967855219698
60146,470.6732779741287,0.0,44.2782091,-94.0930626,355.245,0.0002731478238541085,0.0007260905188390795
60147,470.70657300949097,0.0,44.2782181,-94.0930631,355.23699999999997,0.0002971088109757981,-0.0007367941308635506
60148,470.7398979663849,0.0,44.2782279,-94.0930628,355.13599999999997,0.00027279460465730093,-1.5302265872352776e-06
60149,470.7731319665909,0.0,44.2782369,-94.093063,355.13,0.00027274410717992217,-9.182163411980055e-05
60150,470.8064879179001,0.0,44.2782459,-94.0930631,355.126,0.00026971399325396875,9.335185418392031e-05
60151,470.8399039506912,0.0,44.2782548,-94.093063,355.124,0.0002727946044420381,-0.00018100072716085416
60152,470.8731379508972,0.0,44.2782638,-94.0930628,355.12300000000005,0.00026682158044572993,9.538298654287925e-05
60153,470.90655493736267,0.0,44.2782726,-94.0930625,355.12199999999996,0.00026996921900164495,-8.131624950425696e-05
60154,470.93978798389435,0.0,44.2782815,-94.0930621,355.12300000000005,0.00026728578276800447,0.000656351807597626
60155,470.9730529785156,0.0,44.2782903,-94.0930615,355.125,0.00028894539241872613,-0.0006417898376129185
60156,471.006560921669,0.0,44.2782997,-94.0930599,355.039,0.0002677663277774998,-0.00017385126710784386
60157,471.0399469137192,0.0,44.2783085,-94.0930591,355.04,0.00026202923596294097,0.00010130201251330044
60158,471.0731499195099,0.0,44.2783171,-94.0930582,355.045,0.0002653722023758799,-6.792042146773621e-05
60159,471.10641396045685,0.0,44.2783258,-94.0930572,355.051,0.0002631308284674446,-9.093605766044387e-05
60160,471.13980090618134,0.0,44.2783344,-94.093056,355.06,0.00026012993856464994,1.3360109392894333e-05
60161,471.17309498786926,0.0,44.2783429,-94.0930548,355.07099999999997,0.00026057082217461545,0.0007591002739291304
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
